작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,기업정보,첨부파일,현재가격
2025-10-14,NAVER,035420, naver x dunamu on chain era naver x dunamu on chain era naver x dunamu on chain era ,"410,000",Buy,이효진,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=035420&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644084,257000
2025-10-14,LG에너지솔루션,373220, 3Q25P 잠정실적 점검 3Q25P 잠정실적 점검 3Q25P 잠정실적 점검 ,0,투자의견없음,노우호,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644083,441000
2025-10-14,LG유플러스,032640, 희망퇴직 관련 인건비 일회성 반영 희망퇴직 관련 인건비 일회성 반영 희망퇴직 관련 인건비 일회성 반영 ,"16,000",Hold,"정지수,박건영",메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=032640&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644080,15780
2025-10-14,KT,030200, 익숙한 호실적 익숙한 호실적 익숙한 호실적 ,"67,000",Buy,"정지수,박건영",SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=030200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644079,49300
2025-10-14,SK텔레콤,017670, 예고된 실적 부진 예고된 실적 부진 예고된 실적 부진 ,"67,500",Buy,"정지수,박건영",메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=017670&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644078,53400
2025-10-14,삼성전자,005930, 3Q25P 기대 이상의 메모리 3Q25P 기대 이상의 메모리 3Q25P 기대 이상의 메모리 ,0,투자의견없음,한동희,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005930&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644075,100600
2025-10-14,카카오,035720, 아직 남은 한 발 AI 아직 남은 한 발 AI 아직 남은 한 발 AI ,"87,000",매수,남효지,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=035720&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644072,59100
2025-10-14,NAVER,035420, AI 핀테크 커머스 모두 바쁨 AI 핀테크 커머스 모두 바쁨 AI 핀테크 커머스 모두 바쁨 ,"320,000",매수,남효지,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=035420&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644071,257000
2025-10-14,기아,000270, 버티면 이긴다 버티면 이긴다 버티면 이긴다 ,"125,000",매수,"윤혁진,박준형",SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000270&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644069,113400
2025-10-14,LG전자,066570, 어려운 환경에서 호실적 어려운 환경에서 호실적 어려운 환경에서 호실적 ,"95,000",Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=066570&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644061,87300
2025-10-14,LG에너지솔루션,373220, 내년부터 ESS 부문이 이끄는 본격적인 실적 회복세 내년부터 ESS 부문이 이끄는 본격적인 실적 회복세 내년부터 ESS 부문이 이끄는 본격적인 실적 회복세 ,"450,000",Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644060,441000
2025-10-14,산일전기,062040, 3Q25 영업실적 컨센서스 부합 전망 3Q25 영업실적 컨센서스 부합 전망 3Q25 영업실적 컨센서스 부합 전망 ,"150,000",Buy,성종화,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=062040&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644059,139200
2025-10-14,아이디피,332370, 카드프린터 생산 기업 카드프린터 생산 기업 카드프린터 생산 기업 ,0,NotRated,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=332370&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644058,4900
2025-10-14,한국항공우주,047810, 3Q25 Preview 아쉬운 실적 속 분명한 성장 방향성 3Q25 Preview 아쉬운 실적 속 분명한 성장 방향성 3Q25 Preview 아쉬운 실적 속 분명한 성장 방향성 ,"124,000",Buy,최정환,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=047810&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644057,107300
2025-10-14,LG에너지솔루션,373220, 3분기 잠정 실적 미국 EV vs 미국 ESS 3분기 잠정 실적 미국 EV vs 미국 ESS 3분기 잠정 실적 미국 EV vs 미국 ESS ,"307,000",Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644055,441000
2025-10-14,크래프톤,259960, 좋은 실적을 기대 떨어지는 트래픽을 걱정 좋은 실적을 기대 떨어지는 트래픽을 걱정 좋은 실적을 기대 떨어지는 트래픽을 걱정 ,"460,000",Buy,정의훈,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=259960&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644054,253000
2025-10-14,LG에너지솔루션,373220, 3Q25 잠정 실적 리뷰 3Q25 잠정 실적 리뷰 3Q25 잠정 실적 리뷰 ,"430,000",Buy,황성현,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644052,441000
2025-10-13,풀무원,017810, 탐방 Comment 탐방 Comment 탐방 Comment ,0,N/A,김정욱,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=017810&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644048,13750
2025-10-13,티엘비,356860, 꺼지지 않는 불꽃 꺼지지 않는 불꽃 P 상승 이 여는 메모리 업사이클의 중심 적정주가 70 000원으로 상향 일반 서버 수요 반등에 따른 수혜 강도에 주목 Feat BVH 공법 ,"70,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=356860&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644047,66100
2025-10-13,제일기획,030000, 연말 배당 매력 부각 전망 연말 배당 매력 부각 전망 3Q25 Preview 시장 컨센서스 소폭 하회 전망 2025년 연결 영업이익 3 397억원 5 9 YoY 전망 ,"26,000",Buy,정지수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=030000&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644042,22100
2025-10-13,이노션,214320, 유효했던 자회사 경영 효율화 유효했던 자회사 경영 효율화 3Q25 Preview 시장 컨센서스 부합 전망 2025년 연결 영업이익 1 614억원 3 7 YoY 전망 ,"26,700",Buy,정지수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=214320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644038,17940
2025-10-13,농심,004370, 탐방 Comment 탐방 Comment 탐방 Comment ,0,N/A,김정욱,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=004370&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644033,472000
2025-10-13,CJ ENM,035760, 예상보단 다소 더디게 회복 중 예상보단 다소 더디게 회복 중 3Q25 Preview 시장 컨센서스 하회 전망 2025년 연결 영업이익 1 110억원 6 2 YoY 전망 ,"90,000",Buy,정지수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=035760&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644031,65500
2025-10-13,현대글로비스,086280, 3Q25 Preview 관세 공급망 재편에도 끄떡없는 이익 개선 3Q25 Preview 관세 공급망 재편에도 끄떡없는 이익 개선 3Q 매출액 7 7조원 3 3 YoY 영업이익 5 221억원 11 3 YoY 관세 영향은 점진적인 해외 비중 및 비계열 확대로 대응 ,"200,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=086280&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644030,163100
2025-10-13,하이브,352820, 3Q 프리뷰 구간 채워둬야 할 주식 3Q 프리뷰 구간 채워둬야 할 주식 3Q25 Preview 컨센서스 큰 폭 하회 예상 그럼에도 실적이 아닌 지표 모멘텀에 투자해야할 시기 ,"360,000",Buy,박수영,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=352820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644029,296000
2025-10-13,와이지엔터테인먼트,122870, 3분기 역대급의 실적 3분기 역대급의 실적 3Q25 Preview 영업이익 350억원 역대급의 실적 확인 베이비몬스터의 강력한 성장이 내년 관전 포인트 ,"130,000",Buy,박수영,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=122870&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644027,62500
2025-10-13,JYP Ent.,035900, JYP Ent 3분기까지 스키즈 레버리지 효과 확인 JYP Ent 3분기까지 스키즈 레버리지 효과 확인 3Q25 Preview 영업이익 컨센서스 부합 추정 4분기에는 스키즈 트와이스 엔믹스 ,"100,000",Buy,박수영,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=035900&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644026,67800
2025-10-13,DL이앤씨,375500, 다시 낮아진 주가 반등에 무게 다시 낮아진 주가 반등에 무게 3Q25 Preview 영업이익 시장 기대치 부합 예상 ,"62,000",Buy,송유림,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=375500&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644025,40050
2025-10-13,HD현대미포,010620, 일회성 환입으로 컨센서스 큰 폭 상회 예상 일회성 환입으로 컨센서스 큰 폭 상회 예상 일회성 환입으로 컨센서스 큰 폭 상회 예상 ,"270,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=010620&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644024,232500
2025-10-13,HD현대중공업,329180, 합병 후 시너지를 통한 추가 성장 기대 합병 후 시너지를 통한 추가 성장 기대 합병 후 시너지를 통한 추가 성장 기대 ,"680,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=329180&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644023,583000
2025-10-13,HD현대마린엔진,071970, 올해에 이어 내년도 기대할 수 있는 이유 올해에 이어 내년도 기대할 수 있는 이유 올해에 이어 내년도 기대할 수 있는 이유 ,"100,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=071970&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644022,81200
2025-10-13,현대차,005380, 시계 제로 시계 제로 시계 제로 ,"270,000",매수,"윤혁진,박준형",SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005380&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644021,262000
2025-10-13,HK이노엔,195940, 3Q25 Pre 가시화될 케이캡의 글로벌 성과 3Q25 Pre 가시화될 케이캡의 글로벌 성과 3Q25 Pre 가시화될 케이캡의 글로벌 성과 ,"65,000",매수,이선경,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=195940&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644019,51000
2025-10-13,대웅제약,069620, 3Q25 Pre 컨센 상회 호실적 지속 3Q25 Pre 컨센 상회 호실적 지속 3Q25 Pre 컨센 상회 호실적 지속 ,"210,000",매수,이선경,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=069620&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644017,172100
2025-10-13,HD한국조선해양,009540, 미국 진출 모멘텀 및 해외 야드 성장 기대 미국 진출 모멘텀 및 해외 야드 성장 기대 미국 진출 모멘텀 및 해외 야드 성장 기대 ,"550,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009540&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644016,433500
2025-10-13,동국제약,086450, 서방형 플랫폼 기대감 서방형 플랫폼 기대감 서방형 플랫폼 기대감 ,"25,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=086450&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644014,18610
2025-10-13,LS ELECTRIC,010120, 3Q25 영업실적 당사 및 컨센서스 전망치 부합 전망 3Q25 영업실적 당사 및 컨센서스 전망치 부합 전망 3Q25 영업실적 당사 및 컨센서스 전망치 부합 전망 ,"370,000",Buy,성종화,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=010120&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644013,506000
2025-10-13,LG화학,051910, LG에너지솔루션 약 2 5 PRS 발행 LG에너지솔루션 약 2 5 PRS 발행 LG에너지솔루션 약 2 5 PRS 발행 ,"241,000",Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051910&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644012,388500
2025-10-13,ISC,095340, AI 위주의 성장세 지속 AI 위주의 성장세 지속 AI 위주의 성장세 지속 ,"104,000",Buy,송명섭,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=095340&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644011,88000
2025-10-13,한미글로벌,053690, 반도체 중동 원전 등 성장 모멘텀 가속화 반도체 중동 원전 등 성장 모멘텀 가속화 반도체 중동 원전 등 성장 모멘텀 가속화 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=053690&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644009,17570
2025-10-13,대한항공,003490, 3Q25 Pre 여객 화물 부진 4Q 여객 반등 기대 3Q25 Pre 여객 화물 부진 4Q 여객 반등 기대 3Q25 Pre 여객 화물 부진 4Q 여객 반등 기대 ,"35,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=003490&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644008,21650
2025-10-10,현대모비스,012330, 3Q25 Preview 관세 영향에도 안정적 3Q25 Preview 관세 영향에도 안정적 3Q 매출액 15 9조원 13 7 YoY 영업이익 8 803억원 3 1 YoY 관세 영향에도 안정적 수익성 리커버리 효과는 4Q로 ,"360,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012330&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644006,296000
2025-10-10,삼성중공업,010140, LNGC FLNG의 본격적인 수주가 시작된다 LNGC FLNG의 본격적인 수주가 시작된다 LNGC FLNG의 본격적인 수주가 시작된다 ,"29,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=010140&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644000,26450
2025-10-10,한화오션,042660, 견조한 상선 기대되는 특수선 견조한 상선 기대되는 특수선 견조한 상선 기대되는 특수선 ,"144,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=042660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643999,125000
2025-10-10,한화엔진,082740, 현재 보다 미래가 더 기대되는 회사 현재 보다 미래가 더 기대되는 회사 현재 보다 미래가 더 기대되는 회사 ,"60,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=082740&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643998,43100
2025-10-10,LS에코에너지,229640, 3Q25 실적은 숨고르기 예상하나 중장기 잠재력 유효 3Q25 실적은 숨고르기 예상하나 중장기 잠재력 유효 3Q25 실적은 숨고르기 예상하나 중장기 잠재력 유효 ,"48,000",Buy,성종화,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=229640&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643995,37050
2025-10-10,HD현대일렉트릭,267260, 3Q25 실적 당사 전망치 다소 초과 전망 3Q25 실적 당사 전망치 다소 초과 전망 3Q25 실적 당사 전망치 다소 초과 전망 ,"800,000",Buy,성종화,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=267260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643994,815000
2025-10-10,디아이,003160, 올해와 내년 HBM 등이 실적개선 이끌 듯 올해와 내년 HBM 등이 실적개선 이끌 듯 올해와 내년 HBM 등이 실적개선 이끌 듯 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=003160&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643993,24850
2025-10-10,엑시콘,092870, CLT는 실적개선을 신규장비는 성장성을 이끌 듯 CLT는 실적개선을 신규장비는 성장성을 이끌 듯 CLT는 실적개선을 신규장비는 성장성을 이끌 듯 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=092870&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643992,15030
2025-10-10,GST,083450, 전방산업 투자 환경이 성장성 등으로 이어진다 전방산업 투자 환경이 성장성 등으로 이어진다 전방산업 투자 환경이 성장성 등으로 이어진다 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=083450&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643990,27800
